sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
102.224.31.174,16.208.98.78,3932,443,6,13,3616,,2016/08/17T14:30:06.000,7.000,2016/08/17T14:30:13.000,0
16.208.98.78,156.71.130.3,443,55190,6,14,2703,,2016/08/17T14:30:10.000,3.000,2016/08/17T14:30:13.000,0
102.224.139.217,16.208.98.78,12399,443,6,5,361,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,7.217.249.232,38646,443,6,10,1412,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
16.208.98.219,199.224.157.52,42339,80,6,4,254,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
98.149.9.240,16.208.98.219,80,41489,6,4,1714,,2016/08/17T14:30:08.000,5.000,2016/08/17T14:30:13.000,0
16.208.98.219,239.120.32.89,5118,53,17,1,89,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
239.120.32.89,16.208.98.219,53,5118,17,1,222,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
199.224.157.52,16.208.98.219,80,42339,6,7,812,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.14.87,13920,53,17,1,89,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.164.186,4907,53,17,1,89,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.14.87,16.208.98.219,53,13920,17,1,293,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.164.186,16.208.98.219,53,4907,17,1,277,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,146.195.89.153,59019,80,6,6,2445,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.91.217,44040,53,17,1,96,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
146.195.89.153,16.208.98.219,80,59019,6,3,461,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
25.205.164.56,16.208.98.173,23796,443,6,6,624,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.173,25.205.164.56,443,23796,6,8,1206,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
146.195.218.67,16.208.98.219,35009,33442,17,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
41.102.128.34,16.208.98.219,53,13270,17,1,278,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.91.217,16.208.98.219,53,44040,17,1,174,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.38.98.247,16.208.98.219,80,29248,6,2,2974,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.142.203.63,9114,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
86.66.138.93,16.208.98.219,80,15325,6,46,2928,,2016/08/17T14:30:04.000,9.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.66.138.93,15325,80,6,66,84715,,2016/08/17T14:30:04.000,9.000,2016/08/17T14:30:13.000,0
86.66.138.93,16.208.98.219,80,10537,6,46,2928,,2016/08/17T14:30:04.000,9.000,2016/08/17T14:30:13.000,0
248.142.203.63,16.208.98.219,443,9114,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.25.141.175,48582,53,17,1,101,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.99.14.150,16.208.98.219,443,44196,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.127.217.213,44386,80,6,49,3964,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.215.164.178,16.208.98.219,34025,33441,17,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.139.25.110,16.208.98.219,80,41041,6,3,484,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.139.25.110,41041,80,6,5,1308,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,223.188.53.192,10977,443,6,5,577,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.70.7.117,60190,80,6,36,3305,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
7.217.249.232,16.208.98.219,443,38646,6,7,791,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
10.25.141.175,16.208.98.219,53,48582,17,1,134,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.245.101.132,18467,53,17,1,82,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.111.35.89,16.208.98.219,80,20094,6,4,813,,2016/08/17T14:30:08.000,5.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.111.35.89,20094,80,6,6,1615,,2016/08/17T14:30:08.000,5.000,2016/08/17T14:30:13.000,0
86.127.217.213,16.208.98.219,80,44386,6,26,32883,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
215.187.13.150,16.208.98.219,80,26867,6,3,436,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,215.187.13.150,26867,80,6,4,272,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,146.239.79.174,25224,80,6,8,2358,,2016/08/17T14:30:02.000,11.000,2016/08/17T14:30:13.000,0
16.208.98.219,212.160.154.100,5234,80,6,7,3631,,2016/08/17T14:30:02.000,11.000,2016/08/17T14:30:13.000,0
16.208.98.78,18.255.18.244,443,54900,6,14,4031,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
146.239.79.174,16.208.98.219,80,25224,6,7,2015,,2016/08/17T14:30:02.000,11.000,2016/08/17T14:30:13.000,0
212.160.154.100,16.208.98.219,80,5234,6,7,888,,2016/08/17T14:30:02.000,11.000,2016/08/17T14:30:13.000,0
18.255.18.244,16.208.98.78,54900,443,6,11,5993,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
239.4.22.238,16.208.98.219,80,41208,6,3,1686,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.127.217.213,44396,80,6,23,4132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.145.112.124,6546,443,6,50,4305,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.70.7.117,16.208.98.219,80,60190,6,29,39570,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
86.127.217.213,16.208.98.219,80,44396,6,5,2370,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.145.112.124,16.208.98.219,443,6546,6,40,53387,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.142.203.63,20410,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,48863,80,6,5,2623,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,9187,80,6,5,1768,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.111.103.103,27087,80,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.111.103.103,16.208.98.219,80,27087,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,25136,80,6,4,254,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,48863,6,3,186,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,25066,80,6,5,314,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,53977,80,6,8,4030,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.164.228.109,16.208.98.219,443,41387,6,7,4078,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.164.228.109,41387,443,6,7,1980,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,9187,6,4,697,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
156.71.46.30,16.208.98.78,20822,443,6,12,4710,,2016/08/17T14:30:10.000,3.000,2016/08/17T14:30:13.000,0
248.142.203.63,16.208.98.219,443,20410,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,25136,6,5,765,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,25066,6,4,699,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,53977,6,6,825,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,4938,80,6,8,5367,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,3.39.65.98,47422,80,6,5,2064,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
239.60.110.190,16.208.98.219,80,63178,6,17,21336,,2016/08/17T14:30:11.000,2.000,2016/08/17T14:30:13.000,0
16.208.98.219,239.60.110.190,63178,80,6,22,4651,,2016/08/17T14:30:02.000,11.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,46673,80,6,8,3973,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,4938,6,6,825,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
3.39.65.98,16.208.98.219,80,47422,6,5,3565,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,215.168.160.88,61451,53,17,1,143,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,46673,6,5,763,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,52798,80,6,8,5325,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
25.95.100.219,16.208.98.219,80,31376,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,25.95.100.219,31376,80,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,52798,6,4,246,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.78,156.71.46.30,443,20822,6,15,5485,,2016/08/17T14:30:09.000,4.000,2016/08/17T14:30:13.000,0
16.208.98.219,215.168.160.88,15550,53,17,1,143,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.142.203.63,52566,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
98.149.9.240,16.208.98.219,80,57879,6,3,200,,2016/08/17T14:30:08.000,5.000,2016/08/17T14:30:13.000,0
98.149.9.240,16.208.98.219,80,58498,6,3,200,,2016/08/17T14:30:08.000,5.000,2016/08/17T14:30:13.000,0
16.208.98.219,58.181.102.237,63268,53,17,1,93,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.170.188.74,27246,443,6,10,788,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
25.205.164.56,16.208.98.173,20480,443,6,25,19825,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.173,25.205.164.56,443,20480,6,14,1744,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.170.188.74,16.208.98.219,443,27246,6,8,5019,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.222.201.17,64268,80,6,6,1744,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
248.142.203.63,16.208.98.219,443,52566,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
58.181.102.237,16.208.98.219,53,63268,17,1,109,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
215.168.160.88,16.208.98.219,53,61451,17,1,190,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.164.2.207,16.208.98.219,443,50054,6,13,9729,,2016/08/17T14:30:03.000,10.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.164.2.207,50054,443,6,21,3857,,2016/08/17T14:30:03.000,10.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.245.101.31,52438,53,17,1,82,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.201.214.98,16737,53,17,1,95,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.245.101.31,16.208.98.219,53,52438,17,1,98,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,84.87.155.35,9054,80,6,14,6953,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.201.214.98,16.208.98.219,53,16737,17,1,134,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
84.87.155.35,16.208.98.219,80,9054,6,13,10655,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
215.168.160.88,16.208.98.219,53,15550,17,1,190,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
86.222.201.17,16.208.98.219,80,64268,6,3,206,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,146.195.89.153,64125,80,6,5,1552,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.165.200.210,24486,80,6,6,2258,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
146.195.89.153,16.208.98.219,80,64125,6,3,488,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.165.200.210,61941,80,6,6,2406,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
61.231.180.210,16.208.98.219,80,10781,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.231.180.210,10781,80,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
25.217.27.80,16.208.98.219,443,41775,6,69,94898,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
16.208.98.219,25.217.27.80,41775,443,6,85,7097,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.155.107.43,3517,53,17,1,86,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,253.244.78.25,9241,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
146.20.11.192,16.208.98.219,80,38453,6,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,146.20.11.192,38453,80,6,2,120,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
179.103.72.122,16.208.98.78,42237,443,6,19,1850,,2016/08/17T14:30:01.000,12.000,2016/08/17T14:30:13.000,0
16.208.98.78,179.103.72.122,443,42237,6,19,18659,,2016/08/17T14:30:01.000,12.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.79.10,29077,53,17,1,135,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
253.244.78.25,16.208.98.219,443,9241,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.79.10,16.208.98.219,53,29077,17,1,304,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.47.234.60,16.208.98.219,80,37175,6,2,187,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.47.234.60,37175,80,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.165.73.2,29753,80,6,6,918,,2016/08/17T14:30:03.000,10.000,2016/08/17T14:30:13.000,0
16.208.98.219,65.250.178.128,3587,53,17,1,77,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.165.73.2,16.208.98.219,80,29753,6,5,981,,2016/08/17T14:30:03.000,10.000,2016/08/17T14:30:13.000,0
65.250.178.128,16.208.98.219,53,3587,17,1,109,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.38.221.180,16.208.98.219,443,17280,6,7,4872,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.70.154.33,15502,80,6,6,1179,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.168.153.129,54768,80,6,7,3342,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,215.182.120.96,36886,80,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.168.153.129,16.208.98.219,80,54768,6,6,808,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.164.87.7,27139,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.114.127.30,28901,443,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.114.127.30,60336,443,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,248.71.24.28,27928,53,17,1,90,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
86.114.127.30,16.208.98.219,443,17420,6,2,159,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.114.127.30,17420,443,6,3,186,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,86.114.127.30,37971,443,6,2,126,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
38.123.247.103,16.208.98.219,443,54145,6,2,163,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,38.123.247.103,54145,443,6,3,192,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.234.7.193,19770,443,6,3,192,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
10.234.7.193,16.208.98.219,443,19770,6,2,159,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,25.38.183.123,3173,53,17,1,84,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
248.71.24.28,16.208.98.219,53,27928,17,1,122,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.5.235,30508,53,17,1,113,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.70.154.33,16.208.98.219,80,15502,6,4,2651,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.5.235,16.208.98.219,53,30508,17,1,378,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
121.179.23.25,16.208.98.219,443,38104,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,121.179.23.25,38104,443,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.162.109.219,53148,53,17,1,82,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
248.48.2.177,16.208.98.219,35092,33446,17,1,60,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.191.180.190,38555,80,6,4,254,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.191.180.190,16.208.98.219,80,38555,6,4,787,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.191.180.160,23936,80,6,3,1465,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.191.180.160,16.208.98.219,80,23936,6,2,120,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
23.4.2.53,16.208.98.78,57414,443,6,6,992,,2016/08/17T14:30:01.000,12.000,2016/08/17T14:30:13.000,0
16.208.98.219,232.104.112.96,37544,80,6,7,2240,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.164.87.7,16.208.98.219,443,27139,6,2,132,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.71,61.77.82.87,26484,25,6,16,8624,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
10.234.7.220,16.208.98.219,80,57133,6,21,26793,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,10.234.7.220,57133,80,6,23,5744,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.170.188.74,16.208.98.219,443,65158,6,3,1681,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.170.188.74,65158,443,6,16,974,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
171.70.145.25,16.208.98.219,80,10411,6,61,15267,,2016/08/17T14:30:01.000,12.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.70.145.25,10411,80,6,111,57576,,2016/08/17T14:30:01.000,12.000,2016/08/17T14:30:13.000,0
16.208.98.219,22.182.165.165,33926,80,6,6,1973,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.70.7.117,38286,80,6,15,1887,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.70.154.33,35400,80,6,6,1145,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.162.109.219,16.208.98.219,53,53148,17,1,842,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,139.37.112.247,58848,53,17,1,71,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
86.84.128.99,16.208.98.219,53,8248,17,1,129,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.245.101.214,16.208.98.219,53,13125,17,1,101,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.170.188.74,16.208.98.219,443,5141,6,2,551,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
171.170.188.74,16.208.98.219,443,54103,6,9,6165,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.170.188.74,54103,443,6,4,240,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
16.208.98.219,61.201.28.98,21760,53,17,1,70,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,253.244.84.59,39153,443,6,9,2277,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.170.188.74,57197,443,6,4,384,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
139.37.112.247,16.208.98.219,53,58848,17,1,87,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.191.180.160,16.208.98.219,80,42919,6,2,667,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.191.180.160,42919,80,6,3,194,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,19.164.2.191,35024,443,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.170.188.74,16.208.98.219,443,57197,6,9,6958,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
25.205.164.56,16.208.98.78,45687,443,6,11,4379,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.70.7.117,16.208.98.219,80,38286,6,6,6196,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.191.180.190,10869,80,6,3,194,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.201.28.98,16.208.98.219,53,21760,17,1,246,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,140.73.2.98,39040,80,6,21,3698,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.70.154.33,16.208.98.219,80,35400,6,4,754,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.191.180.190,16.208.98.219,80,10869,6,3,727,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
19.164.2.191,16.208.98.219,443,35024,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
61.77.82.87,16.208.98.71,25,26484,6,18,10275,,2016/08/17T14:30:12.000,1.000,2016/08/17T14:30:13.000,0
232.104.112.96,16.208.98.219,80,37544,6,2,120,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
140.73.2.98,16.208.98.219,80,39040,6,19,17752,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.78,156.71.151.158,443,51155,6,1,66,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
22.182.165.165,16.208.98.219,80,33926,6,5,621,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,244.131.56.96,43398,53,17,1,99,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,77.241.147.138,47294,53,17,1,85,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.145.112.124,6671,443,6,9,1346,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.79.52,8605,53,17,1,100,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.79.52,16.208.98.219,53,8605,17,1,237,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,76.137.5.30,4782,53,17,1,100,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
171.145.112.124,16.208.98.219,443,6671,6,7,1313,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,18.85.245.69,37060,80,6,5,1184,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,133.245.101.132,38921,53,17,1,93,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
133.245.101.132,16.208.98.219,53,38921,17,1,98,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.78,25.205.164.56,443,45687,6,8,4964,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
76.137.5.30,16.208.98.219,53,4782,17,1,365,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
18.85.245.69,16.208.98.219,80,37060,6,4,455,,2016/08/17T14:30:13.000,0.000,2016/08/17T14:30:13.000,0
16.208.98.219,171.170.188.74,33842,443,6,8,1350,,2016/08/17T14:30:05.000,8.000,2016/08/17T14:30:13.000,0
